-1.6835,1.9387,-0,-4.402,-1.8454,-0,0.40286,5.7889,-2.182,-1.9019,0.097279,-1.0606,-4.0966,-1.1626,-0,-3.1622,-0,0.27828,-2.4639,0,-0,2.6164,-7.6254,0,-2.1006,-1.7557,-1.7981,0.38454,0,0,-0.44148,0,1.966,-0,-3.9582,-0.49412,-0.35988,0,0.13576,0.32904,-2.8386,1.5524,-0,-1.2209,0.18523,0,-6.5702,-2.4271,0,-0
-0,1.8177,0,0.31969,-0,0,-0.0058826,-0.49869,1.6504,5.4348,-0.4883,0.080937,-0,-4.4112,0,-6.6321,3.4367,-1.7226,0.19624,-1.658,2.6196,4.9622,7.8645,-1.8107,0.3701,-3.6816,-2.0938,2.2059,-1.8779,-0,1.3087,1.0121,-3.8049,2.7979,3.4721,-0.1126,0,5.541,0.060311,-0,-0.87225,0.61569,-1.8783,-1.736,-0.98022,-1.2469,-1.7715,-0.59945,0.25238,-1.7906
-0.050519,0.93138,-0.19856,0,-0,0.089962,-0.0065949,1.4508,-2.7046,0.25057,3.4237,-0.78168,2.1847,-0,-0.87382,-1.016,-0,0.65171,-0.24776,-0.5851,0,-0,4.7683,0,-2.4722,0.58636,1.3256,0,0,2.6815,0.3013,0,0.3574,-2.0946,-3.1596,0.38535,-1.0683,-2.1034,0.024974,-0.1194,-0,2.0172,0,-2.412,-0.95996,-0,-0,0,-1.9964,-0
0,0,-0.85599,-0.82099,-1.4752,3.7905,-0.30292,4.16,-0,-0,-0,2.2639,-3.9198,-1.0193,0.1842,-0,-2.2687,0,-0,1.6138,-0.48854,0,-2.355,0,-0,1.9357,1.2536,-0.39036,0.98188,2.3534,1.159,0,3.0429,-2.8705,-0,-2.2346,-2.4558,0,0.59556,-0.48103,-0,5.067,0.6268,0,-1.2709,2.567,-2.4041,2.17,-0,1.4257
0.29494,2.3079,0.57386,-0.66142,-1.0035,-0.80458,-0.099608,-0.009546,1.163,0,-2.097,1.3257,0.57137,-0.22648,1.1661,-1.122,1.9371,-2.4825,0.63416,-2.127,0,0.53089,2.657,3.3481,-0,-0.20812,-1.2814,0,-1.5671,1.2491,1.852,0.99296,-2.064,3.0658,-0,-1.0667,-0.038877,0.74671,0,-1.0742,-0,0,-1.8063,-0,-0,-0,-3.5375,-0.031135,-1.301,-1.3422
1.4547,-0.77982,-0,1.0227,0,-8.3425,-0.1238,-2.3327,0.9644,6.1587,-0.048924,-0,2.006,-3.7509,-1.2318,-1.7729,-0.91533,1.4943,-1.4393,-1.7691,-0.47598,-0.82676,5.3175,-0,-0,2.7752,6.809,-0.48044,-2.9294,0,0,-0,-0,1.9178,3.7954,-0.54073,-0.49936,0,-0.32231,0.1307,-9.0113,-2.3937,-0.89468,-0,0,0.45055,-7.3359,2.0269,-0.078035,-0.71791
-0.099364,0.85292,0,-0,0.42305,0.85084,-0.56148,-0.17478,0.98301,5.7485,-2.9378,0.65781,0,4.6288,-0.36699,-0,-0,-1.2623,-0,2.6622,-1.2687,1.711,-2.1395,-3.1151,-2.4372,3.4152,3.5703,1.7092,0.36333,2.6815,0.6975,-3.2396,-0,0,3.9091,-1.095,0.30247,-0,-0,1.5026,0,-1.8402,-0,-6.4297,0.87505,0.020748,4.457,0,0.49934,0.85373
0.87336,-3.1643,-0.53262,0,0.77222,0,0.38425,5.2438,1.4565,4.2485,1.2226,1.7926,3.5822,-11.127,0.5118,-2.5769,-0,-1.7422,-1.2679,1.4565,-0,-2.8391,1.2567,4.3086,-4.1302,5.1767,-3.6248,1.0371,-0.68805,0,0.78792,0.13353,0.37913,2.4189,5.3473,-1.5796,-0.69533,4.4048,-0.4489,-1.5714,-0,2.8229,2.1457,-1.3636,0.54087,-1.7026,-0.92753,3.9658,-0,-0
-1.1553,-4.2613,-0,0,3.4198,0.28902,-0.34336,-1.8189,-0.87048,5.0241,1.1326,0,0.77789,-1.0341,-0.38441,2.2879,0.45209,-2.7129,0.29858,4.2761,-2.3852,-0,-0,-1.8897,-0.093264,-1.763,-0,-0.97103,-0.91049,0,-1.1789,-5.6395,-2.024,-1.0841,6.4137,-0.45741,2.243,-0,-0,0.80905,-0.99924,2.7009,1.9412,-0,0.14912,0,0.53618,0,2.6086,0
0.40508,-2.0152,-0,0.92412,5.1524,-0.34485,0.27021,-0,-0,-0,0,0.30225,5.3175,5.1522,-0.47853,1.1479,-0.3695,2.0916,-0,-0.63067,0,0.85501,5.102,-0.96097,-2.8782,0,4.1135,-0,-3.3344,9.9412,2.5911,-5.2352,3.1429,-1.5522,-0.88709,2.263,1.5844,0.515,0,-1.0407,2.5145,2.9177,5.441,2.2518,-0.65828,0.10124,2.8571,1.7717,2.1538,3.3472
-0,-0,-1.1232,-0,4.1465,2.6367,0.19144,0,-0.43058,-5.5377,1.8255,-3.3213,0,1.3758,-1.2023,-0,-1.2444,0,-0.63546,0.72628,-1.2835,0,0.59446,0.54367,-1.2298,-1.2327,0.95553,-1.9206,0,-2.1434,-0.1482,-1.0665,1.2416,-0.95096,-0.97198,0.88626,2.674,-4.947,0.39258,-0,-4.7068,-1.2206,0.59426,-1.3429,0.47996,-0,-3.1001,-1.4362,0.66103,-0
-2.6674,5.7645,-0,0.32599,0.6073,-2.9902,-0,5.0448,0.34314,-1.5678,-0.60806,-0.88712,-0,2.7231,0.61191,-2.6281,1.2155,-1.1134,-0.37504,-0,2.1089,8.0794,-4.3252,0.20001,1.6616,-2.506,-4.404,-0,3.3265,5.46,1.3455,-0,0,0,-1.1145,-0,2.6193,2.5239,0.60815,-0.76825,-1.6593,1.3357,0,0,-0.79776,0,0.25587,-0.85275,0,0
-0.80876,0.85582,-0.25493,0.3467,3.1453,-0.47718,0.3014,-8.1515,-0.76675,-1.9188,0.5279,-0,3.8235,5.1125,-0,4.6127,0,-0.364,-0.79939,-1.322,0,2.0836,0,-0,5.3451,0.33519,-3.1102,-1.8004,-1.6834,-0,-1.5373,-0.71341,0.046833,0.92774,0.21535,1.4605,3.1692,3.2999,-0.26206,-1.0509,4.9102,0.26736,1.6579,6.0214,0.19101,1.4305,4.0322,0.32162,-1.0883,1.5538
-0.93901,-0,0,0.48948,0.36216,-0,-0.051418,-0,-1.1627,5.5155,-0.28236,-0.75949,-1.2609,-0,-0.66271,0,1.2467,0.91379,0.47527,-1.9609,4.0828,-0.79493,2.9763,-1.154,0,0.39652,-1.1535,-0,2.6539,-0,0.95013,1.3436,0.35564,-3.917,-1.6454,0.091532,0.21963,-0,0.4287,-0.62182,-4.8768,3.5286,1.6433,-2.9114,-0,-0,-1.6229,0.10369,0.94063,-2.5428
0,2.4325,0,2.8839,1.8664,1.7753,-1.0552,-0,-0,-3.0367,-5.1008,0,-0,2.6524,0.16117,2.3094,-0,-0.94176,0.84559,2.9736,-0,0.17792,0.48905,0,-3.1645,1.2466,2.2289,-2.3454,-0.75259,0,0,0,3.0733,-4.7184,-0.10464,-1.4557,0.057865,3.2101,0.40549,0.71989,0,0,-1.5849,2.6448,-1.589,0,0.98027,0,0.85116,-0.89511
0,3.0894,-0.42111,-1.7098,-0.021587,1.5729,-0,-6.4394,-0.35173,-0,0,3.5672,-0,3.9335,0.63783,5.1252,1.3984,1.6704,1.2545,1.8208,-0.39168,6.0521,-0,2.2689,-2.2161,-3.0977,2.4642,0.33033,-0.67108,2.2214,-0.41569,2.1476,-0,-0.0282,-3.173,0.33791,-0.12401,-1.3462,-0.647,0.43844,1.3698,-1.3264,-0,-1.0141,0,-0,0,-1.5827,-0,1.1783
-0.11575,-3.5419,-0,-0,-0,-5.2602,-0.31761,-5.1993,-2.9992,2.5438,0,-1.1264,-1.5246,-0.71102,0.25205,0,2.6328,0.74912,-0.82647,1.4348,-3.0959,-2.0377,1.5565,4.1848,-3.3935,-2.3211,-2.7572,-0,-1.3084,4.5969,3.2876,0.70058,0.97735,-0.95273,-3.1428,0.27416,0.49955,-3.5592,0.74779,0,-1.3461,0.65796,2.9613,-0,0.94541,0.59452,-3.3352,-2.3741,1.4869,-1.5993
-0,1.9532,0.1517,0.34149,-3.5891,0.87517,-0.064659,-2.5481,-1.5362,-0,-0,0,0,-0,-0,0,0,-0.34259,3.4832,-5.4981,3.0257,0,-4.067,0,-0,-3.3737,0.91239,1.6699,3.1164,3.4176,0.15155,7.7007,0.38047,-1.4798,-2.9387,0.77985,-0.98175,-0.47483,-0,0,1.0078,1.7631,-0.5533,-1.9028,0.63141,0.42603,-4.1652,-1.7673,-1.9203,-0.94957
0.34313,-1.0386,-0,-0,-0,-0,-0.38487,0.82136,-3.1338,7.9055,0,0,3.4378,4.4925,0.88641,0,-0,-0.97127,-1.1893,3.651,-2.8812,-0,-0,7.4123,-0.64299,1.514,-2.1657,0,0.0074381,1.5631,-2.3281,3.9297,-1.3121,-2.431,-0,-0.48781,-2.7973,-6.7156,-0.83563,0.7373,-3.7333,0,3.3969,0.89638,0.11775,1.0188,-0,2.1506,-0.8,-0
0.002732,-0,-0.080684,0.67776,-0.35746,-1.7986,0.22141,-2.1245,3.0341,0,0.038109,0.060671,-0,3.715,1.3984,4.021,-1.4133,0,-1.6047,0.95454,-0.48042,-2.0757,-1.0726,-6.0557,0,3.7069,-0,0.21454,-0.90876,1.7818,-0.77158,1.2644,-2.5775,-4.1063,0,0.54497,-1.4793,0,-0,0.90803,0.47882,0.91006,-4.1571,-0,0.60593,0.36318,-2.2914,0,-0.13747,0.12037
0,-0.66312,-0,0,1.0128,-5.3646,-0,0.46909,1.6915,0,-3.5394,1.1493,-0,6.5506,-0.12971,-2.9034,-0.045877,0.69717,0,0,-1.0058,-2.4653,7.156,-1.1374,0,4.0534,4.9162,-0,-3.0117,1.9983,0.92026,-3.0194,-0,1.6247,3.2931,-0,-0.063591,-0,0,0.19407,0,-0.94472,-3.0794,-0,-0.33952,-2.4776,-0,2.525,3.3282,-0
-0.71239,-1.914,0.49354,0.64458,3.2584,0,-0.036601,-10.577,0,-3.387,0,-1.1193,0,0,-0.7103,9.0347,1.3277,-0.46147,0,0.87916,-0.61641,0.93918,-0.51994,2.0491,-0.21339,-0,0.083183,0,-1.5802,0,0.80357,-3.2592,-2.0499,-3.4654,1.8785,1.9687,-0.22029,-0,0.23037,-0.21579,3.3402,1.0384,0.52533,-0,0.16759,-0,0,2.7945,-1.489,1.8602
-0.57917,0,-0.98572,2.4841,3.4981,-1.9759,-0.068332,-4.1819,0,-3.5768,-2.3686,-6.173,0,6.6965,0,0,0,-2.2333,1.5057,2.5318,-2.4822,3.3793,0.10373,-0.38504,3.319,-0.74303,-5.2956,0,-0.91896,-5.2257,-0,-2.0562,-0.20071,2.337,0,-2.0297,2.7647,0,0,0.21924,-0.72724,-3.0583,-3.3765,4.1713,0.90751,-0.20359,-0,1.7334,-0.34104,-2.4378
4.1973,0.69557,0.92818,-0.73488,-5.3112,1.8911,-0.20149,-2.9771,-0,4.1399,2.6484,1.4117,0.10732,0.30562,1.3773,0,-0,0,-3.0637,1.13,-3.6417,-4.4033,9.4212,0,-2.6171,2.3353,0.34989,4.7364,-4.0495,-0.13455,1.556,-0.45591,-2.7631,0,0.36915,2.5955,-2.4338,-2.6521,0.1043,0,4.8771,3.3967,4.8577,0.82198,0.13873,-0.28502,0,1.0424,-1.4016,1.7553
